make,model,year,transmission,drive,date_range,fuel_type_summary,class_summary,cylinders,displ,co2,barrels08,fuelCost08,highway08,city08,comb08
Audi,A4 quattro,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,343,12.677307692307693,1800,32,22,26
Audi,A4,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,341,12.207777777777778,1750,31,24,27
Audi,Q3,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,391,14.330869565217393,2050,28,20,23
Audi,Q3 quattro,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,387,14.330869565217393,2050,28,20,23
Volkswagen,Golf R,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,347,13.1844,1900,30,23,25
Volkswagen,Golf R,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,354,13.1844,1900,31,22,25
Dodge,Dart,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,309,11.36586206896552,1300,35,25,29
Dodge,Dart GT,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.4,336,12.677307692307693,1450,33,23,26
Subaru,Legacy AWD,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,302,11.36586206896552,1300,35,26,29
Subaru,Legacy AWD,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.6,387,14.330869565217393,1650,28,20,23
Audi,A8 L,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.0,397,14.98227272727273,2150,29,19,22
Audi,A8 L,2016,Automatic,2WD,2011-2020,Diesel,Car,6.0,3.0,360,13.649464285714286,1550,36,24,28
Kia,K900,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.8,448,16.4805,1900,25,17,20
Audi,allroad quattro,2016,Automatic,2WD,2011-2020,Gas,Wagon,4.0,2.0,376,13.73375,1950,28,21,24
Chrysler,Town and Country,2016,Automatic,2WD,2011-2020,Gas,Other,6.0,3.6,445,16.4805,1900,25,17,20
Dodge,Grand Caravan,2016,Automatic,2WD,2011-2020,Gas,Other,6.0,3.6,445,16.4805,1900,25,17,20
Honda,Pilot 2WD,2016,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.5,388,14.330869565217393,1650,27,20,23
Honda,Pilot 2WD,2016,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.5,405,14.98227272727273,1700,27,19,22
Jeep,Compass FWD,2016,Manual,2WD,2011-2020,Gas,SUV,4.0,2.4,353,13.1844,1500,28,23,25
Jeep,Patriot FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.0,378,13.73375,1550,26,22,24
Jeep,Patriot FWD,2016,Manual,2WD,2011-2020,Gas,SUV,4.0,2.4,353,13.1844,1500,28,23,25
Jeep,Compass FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.0,378,13.73375,1550,26,22,24
Audi,Q5,2016,Automatic,4WD,2011-2020,Diesel,SUV,6.0,3.0,392,14.699423076923075,1650,30,23,26
Audi,Q5,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,395,14.98227272727273,2150,27,20,22
Audi,Q5,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.0,429,15.695714285714288,2250,26,18,21
Audi,SQ5,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.0,458,17.347894736842107,2500,24,17,19
Audi,Q5 Hybrid,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,337,12.677307692307693,1800,30,24,26
Honda,Pilot 4WD,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.5,406,14.98227272727273,1700,26,19,22
Honda,Pilot 4WD,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.5,423,15.695714285714288,1800,25,18,21
Jeep,Compass 4WD,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.4,418,15.695714285714288,1800,23,20,21
Jeep,Compass 4WD,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.4,400,14.98227272727273,1700,25,20,22
Jeep,Compass 4WD,2016,Manual,4WD,2011-2020,Gas,SUV,4.0,2.4,370,13.73375,1550,27,22,24
Jeep,Patriot 4WD,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.4,418,15.695714285714288,1800,23,20,21
Jeep,Patriot 4WD,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.4,400,14.98227272727273,1700,25,20,22
Jeep,Patriot 4WD,2016,Manual,4WD,2011-2020,Gas,SUV,4.0,2.4,370,13.73375,1550,27,22,24
Jeep,Cherokee 4WD,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.4,378,14.330869565217393,1650,28,21,23
Subaru,Outback AWD,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.5,319,11.771785714285713,1350,32,25,28
Subaru,Outback AWD,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.6,398,14.98227272727273,1700,27,20,22
Cadillac,SRX,2016,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.6,462,17.347894736842107,1950,24,17,19
Chevrolet,Corvette,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,6.2,539,20.600625,2950,23,13,16
Chevrolet,Corvette,2016,Manual,2WD,2011-2020,Gas,Car,8.0,6.2,499,18.311666666666667,2600,22,15,18
Chevrolet,Corvette,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,6.2,444,16.4805,2350,29,16,20
Chevrolet,Corvette,2016,Manual,2WD,2011-2020,Gas,Car,8.0,6.2,426,15.695714285714288,2250,28,17,21
Pagani,Huayra Coupe,2016,Automatic,2WD,2011-2020,Gas,Car,12.0,6.0,671,25.354615384615386,3600,17,11,13
Hyundai,Genesis Coupe,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.8,455,17.347894736842107,2500,25,16,19
Buick,Verano,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,374,13.73375,1550,29,21,24
Buick,Verano,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,372,13.73375,1550,30,20,24
Buick,Verano,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,363,13.73375,1550,31,21,24
Chevrolet,Sonic,2016,Manual,2WD,2011-2020,Gas,Car,4.0,1.4,276,10.3003125,1150,38,28,32
Chevrolet,Sonic RS,2016,Manual,2WD,2011-2020,Gas,Car,4.0,1.4,302,11.36586206896552,1300,33,26,29
Chevrolet,Sonic,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.4,295,10.987,1250,36,27,30
Chevrolet,Sonic RS,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.4,321,11.771785714285713,1350,33,25,28
Chevrolet,Sonic,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.8,318,11.771785714285713,1350,34,24,28
Chevrolet,Sonic,2016,Manual,2WD,2011-2020,Gas,Car,4.0,1.8,305,11.36586206896552,1300,34,26,29
Buick,LaCrosse AWD,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.6,441,16.4805,1900,26,17,20
Buick,Regal AWD,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,407,14.98227272727273,1700,27,19,22
Buick,Regal,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,374,13.73375,1550,29,21,24
Buick,Regal,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,372,13.73375,1550,30,20,24
Buick,LaCrosse,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.6,422,15.695714285714288,1800,28,18,21
Buick,LaCrosse,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.6,410,15.695714285714288,1800,28,18,21
Buick,Regal eAssist,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,312,11.771785714285713,1350,35,24,28
Buick,LaCrosse eAssist,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,312,11.771785714285713,1350,35,24,28
Buick,Regal,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,381,14.330869565217393,1650,30,19,23
Chevrolet,Cruze Limited  Eco,2016,Manual,2WD,2011-2020,Gas,Car,4.0,1.4,274,9.988181818181818,1150,40,28,33
Chevrolet,Sonic 5 RS,2016,Manual,2WD,2011-2020,Gas,Car,4.0,1.4,302,11.36586206896552,1300,33,26,29
Chevrolet,Cruze Limited  Eco,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.4,295,10.987,1250,37,26,30
Chevrolet,Cruze Limited,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.4,300,10.987,1250,36,26,30
Chevrolet,Sonic 5 RS,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.4,321,11.771785714285713,1350,33,25,28
Chevrolet,Cruze Limited,2016,Manual,2WD,2011-2020,Gas,Car,4.0,1.4,298,10.987,1250,37,26,30
Chevrolet,Cruze Limited,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.8,336,12.677307692307693,1450,34,22,26
Kia,Optima Hybrid,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,242,8.908378378378378,1000,38,35,37
Kia,Optima Hybrid EX,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,247,9.155833333333334,1050,38,35,36
Cadillac,XTS,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.6,410,15.695714285714288,1800,28,18,21
Cadillac,XTS AWD,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.6,441,16.4805,1900,26,17,20
Chevrolet,Impala,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.6,401,14.98227272727273,1700,28,19,22
Chevrolet,Impala,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.6,410,15.695714285714288,1800,28,18,21
Hyundai,Sonata,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,347,12.677307692307693,1450,31,22,26
Hyundai,Sonata Limited,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,365,13.73375,1550,30,21,24
Hyundai,Sonata,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,307,11.36586206896552,1300,36,25,29
Hyundai,Sonata Sport Limited,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,317,11.771785714285713,1350,35,25,28
Hyundai,Sonata,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.6,286,10.63258064516129,1200,36,28,31
Hyundai,Genesis AWD,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.8,460,17.347894736842107,1950,25,16,19
Hyundai,Genesis RWD,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.8,411,14.98227272727273,1700,28,18,22
Chevrolet,Sonic 5,2016,Manual,2WD,2011-2020,Gas,Wagon,4.0,1.4,276,10.3003125,1150,38,28,32
Chevrolet,Sonic 5,2016,Automatic,2WD,2011-2020,Gas,Wagon,4.0,1.4,295,10.987,1250,36,27,30
Chevrolet,Sonic 5,2016,Automatic,2WD,2011-2020,Gas,Wagon,4.0,1.8,318,11.771785714285713,1350,34,24,28
Chevrolet,Sonic 5,2016,Manual,2WD,2011-2020,Gas,Wagon,4.0,1.8,305,11.36586206896552,1300,34,26,29
Ram,1500 HFE 2WD,2016,Automatic,2WD,2011-2020,Gas,Pickup,6.0,3.6,426,15.695714285714288,1800,25,18,21
Ram,Promaster City,2016,Automatic,2WD,2011-2020,Gas,Other,4.0,2.4,374,13.73375,1550,28,21,24
Chrysler,Town and Country,2016,Automatic,2WD,2011-2020,Gas,Other,6.0,3.6,445,16.4805,1900,25,17,20
Dodge,Grand Caravan,2016,Automatic,2WD,2011-2020,Gas,Other,6.0,3.6,445,16.4805,1900,25,17,20
Buick,Encore,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,1.4,320,11.771785714285713,1350,33,25,28
Chevrolet,Equinox FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.4,347,12.677307692307693,1450,31,22,26
Chevrolet,Equinox FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.4,347,12.677307692307693,1450,31,22,26
Chevrolet,Trax,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,1.4,310,11.36586206896552,1300,34,26,29
Dodge,Journey,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.4,420,15.695714285714288,1800,25,19,21
Dodge,Journey,2016,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.6,457,17.347894736842107,1950,25,17,19
Ford,Escape FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,1.6,338,12.677307692307693,1450,31,23,26
Ford,Escape FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.0,365,13.73375,1550,29,21,24
Ford,Escape FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.5,357,13.1844,1500,30,22,25
GMC,Terrain FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.4,347,12.677307692307693,1450,31,22,26
GMC,Terrain FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.4,347,12.677307692307693,1450,31,22,26
Jeep,Compass FWD,2016,Manual,2WD,2011-2020,Gas,SUV,4.0,2.0,347,13.1844,1500,30,23,25
Jeep,Patriot FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.4,381,14.330869565217393,1650,27,21,23
Jeep,Patriot FWD,2016,Manual,2WD,2011-2020,Gas,SUV,4.0,2.0,347,13.1844,1500,30,23,25
Jeep,Compass FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.4,381,14.330869565217393,1650,27,21,23
Lincoln,MKC FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.0,387,14.330869565217393,1650,29,20,23
Chevrolet,Equinox AWD,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.6,482,18.311666666666667,2100,23,16,18
Dodge,Journey AWD,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.6,470,17.347894736842107,1950,24,16,19
Ford,Escape AWD,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,1.6,359,13.1844,1500,29,22,25
Ford,Escape AWD,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,381,14.330869565217393,1650,28,21,23
GMC,Terrain AWD,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.6,482,18.311666666666667,2100,23,16,18
Land Rover,Discovery Sport,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,401,14.98227272727273,2150,26,20,22
Land Rover,Range Rover Evoque,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,372,13.73375,1950,29,21,24
Lincoln,MKC AWD,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,413,14.98227272727273,1700,26,19,22
Lincoln,MKC AWD,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.3,422,15.695714285714288,1800,26,18,21
Mercedes-Benz,S550e,2015,Automatic,2WD,2011-2020,Gas,Car,6.0,3.0,227,8.2468347375,1800,30,24,26
Mercedes-Benz,SL400,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.0,392,14.330869565217393,2050,27,20,23
Mercedes-Benz,AMG SL63,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,5.5,468,17.347894736842107,2500,25,16,19
Mercedes-Benz,AMG SLK55,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,5.5,401,14.98227272727273,2150,28,19,22
Hyundai,Genesis Coupe,2016,Manual,2WD,2011-2020,Gas,Car,6.0,3.8,456,17.347894736842107,2500,24,17,19
Mazda,3 4-Door,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,270,9.988181818181818,1150,39,29,33
Mazda,3 4-Door,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,266,9.988181818181818,1150,40,30,33
Mazda,3 4-Door,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.5,308,11.36586206896552,1300,36,25,29
Mazda,3 4-Door,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,282,10.63258064516129,1200,38,28,31
Mazda,3 4-Door,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,276,10.3003125,1150,38,29,32
Mercedes-Benz,S550 4matic Coupe,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,4.7,465,17.347894736842107,2500,24,16,19
Mercedes-Benz,CLS550,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,4.7,433,16.4805,2350,26,18,20
Mercedes-Benz,AMG CLS63 S 4matic,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,5.5,496,18.311666666666667,2600,22,16,18
Mercedes-Benz,CLS400,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.0,375,13.73375,1950,30,20,24
Mercedes-Benz,CLS400 4matic,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.0,405,14.98227272727273,2150,26,19,22
Dodge,Dart,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,328,12.207777777777778,1400,34,23,27
Dodge,Dart,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.4,334,12.207777777777778,1400,34,22,27
Dodge,Dart GT,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,350,13.1844,1500,31,22,25
Dodge,Dart,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,327,12.207777777777778,1400,33,24,27
Mazda,3 5-Door,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,275,10.3003125,1150,39,29,32
Mazda,3 5-Door,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,270,9.988181818181818,1150,39,29,33
Mazda,3 5-Door,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.5,310,11.36586206896552,1300,34,25,29
Mazda,3 5-Door,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,292,10.987,1250,36,27,30
Mazda,3 5-Door,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,281,10.3003125,1150,38,28,32
Mercedes-Benz,S550,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,4.7,444,16.4805,2350,26,17,20
Mercedes-Benz,AMG S63 4matic,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,5.5,499,18.311666666666667,2600,23,15,18
Mercedes-Benz,S550 4matic,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,4.7,462,17.347894736842107,2500,26,16,19
Ram,1500 2WD,2016,Automatic,2WD,2011-2020,Gas,Pickup,8.0,5.7,558,20.600625,2700,20,14,16
Ram,1500 2WD,2016,Automatic,2WD,2011-2020,Gas,Pickup,8.0,5.7,513,19.388823529411766,2550,22,15,17
Ram,1500 2WD,2016,Automatic,2WD,2011-2020,Gas,Pickup,6.0,3.6,451,16.4805,1900,25,17,20
Ram,1500 HFE 2WD,2016,Automatic,2WD,2011-2020,Diesel,Pickup,6.0,3.0,428,15.924375,1800,29,21,24
Ram,1500 4WD,2016,Automatic,4WD,2011-2020,Gas,Pickup,8.0,5.7,581,21.974,2900,19,13,15
Ram,1500 4WD,2016,Automatic,4WD,2011-2020,Diesel,Pickup,6.0,3.0,461,17.372045454545457,1950,26,19,22
Ram,1500 4WD,2016,Automatic,4WD,2011-2020,Gas,Pickup,8.0,5.7,527,19.388823529411766,2550,21,15,17
Jeep,Cherokee 4WD Active Drive II,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.4,385,14.330869565217393,1650,27,21,23
Jeep,Cherokee Trailhawk 4WD,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.4,411,14.98227272727273,1700,25,19,22
Mercedes-Benz,GLE350 4matic,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.5,456,17.347894736842107,2500,22,18,19
Mercedes-Benz,GLE350 4matic,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.5,456,17.347894736842107,2500,22,18,19
Kia,Soul Electric,2016,Automatic,2WD,2011-2020,Electric,Wagon,,,0,0.192,600,92,120,105
Mercedes-Benz,SL550,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,4.7,465,17.347894736842107,2500,24,16,19
Mercedes-Benz,AMG SL65,2016,Automatic,2WD,2011-2020,Gas,Car,12.0,6.0,539,19.388823529411766,2750,21,14,17
Mercedes-Benz,SLK300,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,325,12.207777777777778,1750,32,24,27
Mercedes-Benz,SLK350,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.5,368,13.73375,1950,29,21,24
MINI,Cooper S Hardtop 2 door,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,316,11.771785714285713,1700,33,25,28
MINI,Cooper S Hardtop 2 door,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,331,12.207777777777778,1750,33,23,27
MINI,Cooper S Hardtop 4 door,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,316,11.771785714285713,1700,33,25,28
MINI,Cooper S Hardtop 4 door,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,331,12.207777777777778,1750,33,23,27
Volkswagen,Eos,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,354,13.1844,1900,30,22,25
Cadillac,ATS AWD,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,358,13.1844,1900,30,22,25
Mercedes-Benz,AMG S63 4matic Coupe,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,5.5,490,18.311666666666667,2600,23,15,18
Mercedes-Benz,CLS550 4matic,2016,Automatic,2WD,2011-2020,Gas,Car,8.0,4.7,446,16.4805,2350,25,17,20
MINI,Cooper Countryman,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.6,332,12.207777777777778,1750,29,25,27
MINI,Cooper Paceman,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.6,332,12.207777777777778,1750,29,25,27
Nissan,Versa,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.6,262,9.694411764705883,1100,39,31,34
Nissan,Versa,2016,Manual,2WD,2011-2020,Gas,Car,4.0,1.6,295,10.987,1250,36,27,30
Nissan,Versa,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.6,306,11.36586206896552,1300,35,26,29
Scion,tC,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.5,342,12.677307692307693,1450,30,23,26
Scion,tC,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,342,12.677307692307693,1450,30,23,26
Volkswagen,GTI,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,319,11.771785714285713,1350,33,25,28
Volkswagen,GTI,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,311,11.771785714285713,1350,34,25,28
Volkswagen,Golf,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,1.8,309,11.36586206896552,1300,35,25,29
Volkswagen,Golf,2016,Manual,2WD,2011-2020,Gas,Car,4.0,1.8,305,11.36586206896552,1300,36,25,29
Volkswagen,CC,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,349,13.1844,1900,31,22,25
Volkswagen,CC,2016,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,360,13.1844,1900,32,21,25
Volkswagen,CC 4motion,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.6,446,16.4805,1900,25,17,20
Cadillac,CTS Sedan AWD,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,372,13.73375,1950,29,21,24
Chrysler,200,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,326,12.207777777777778,1400,36,23,27
Chrysler,200,2016,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,326,12.207777777777778,1400,36,23,27
Chrysler,200 AWD,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.6,405,14.98227272727273,1700,28,18,22
Audi,A8 L,2016,Automatic,2WD,2011-2020,Gas,Car,12.0,6.3,553,20.600625,2950,22,13,16
Cadillac,XTS AWD,2016,Automatic,2WD,2011-2020,Gas,Car,6.0,3.6,485,18.311666666666667,2600,23,16,18
Volkswagen,Golf SportWagen,2016,Automatic,2WD,2011-2020,Gas,Wagon,4.0,1.8,310,11.36586206896552,1300,34,25,29
Volkswagen,Golf SportWagen,2016,Manual,2WD,2011-2020,Gas,Wagon,4.0,1.8,313,11.771785714285713,1350,35,25,28
Chevrolet,Colorado 2WD,2016,Manual,2WD,2011-2020,Gas,Pickup,4.0,2.5,408,14.98227272727273,1700,26,19,22
Chevrolet,Colorado 2WD,2016,Automatic,2WD,2011-2020,Gas,Pickup,4.0,2.5,400,14.98227272727273,1700,26,20,22
Chevrolet,Colorado 2WD,2016,Automatic,2WD,2011-2020,Gas,Pickup,6.0,3.6,427,15.695714285714288,1800,25,18,21
GMC,Canyon 2WD,2016,Manual,2WD,2011-2020,Gas,Pickup,4.0,2.5,408,14.98227272727273,1700,26,19,22
GMC,Canyon 2WD,2016,Automatic,2WD,2011-2020,Gas,Pickup,4.0,2.5,400,14.98227272727273,1700,26,20,22
GMC,Canyon 2WD,2016,Automatic,2WD,2011-2020,Gas,Pickup,6.0,3.6,427,15.695714285714288,1800,25,18,21
Chevrolet,Colorado 4WD,2016,Automatic,4WD,2011-2020,Gas,Pickup,4.0,2.5,427,15.695714285714288,1800,24,19,21
Chevrolet,Colorado 4WD,2016,Automatic,4WD,2011-2020,Gas,Pickup,6.0,3.6,450,16.4805,1900,24,17,20
Ram,1500 2WD,2016,Automatic,2WD,2011-2020,Diesel,Pickup,6.0,3.0,442,16.616739130434784,1900,27,20,23
Ram,1500 4WD,2016,Automatic,4WD,2011-2020,Gas,Pickup,6.0,3.6,475,17.347894736842107,1950,23,16,19
Chevrolet,Colorado Cab Chassis 2WD,2016,Automatic,2WD,2011-2020,Gas,Other,6.0,3.6,555,20.600625,2350,17,15,16
GMC,Canyon Cab Chassis 2WD,2016,Automatic,2WD,2011-2020,Gas,Other,6.0,3.6,555,20.600625,2350,17,15,16
Chevrolet,Equinox FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.6,459,16.4805,1900,24,17,20
GMC,Terrain FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.6,459,16.4805,1900,24,17,20
Jeep,Cherokee FWD,2016,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.2,377,13.73375,1550,29,21,24
Volkswagen,Tiguan,2016,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.0,393,14.330869565217393,2050,26,21,23
GMC,Canyon 4WD,2016,Automatic,4WD,2011-2020,Gas,Pickup,4.0,2.5,427,15.695714285714288,1800,24,19,21
GMC,Canyon 4WD,2016,Automatic,4WD,2011-2020,Gas,Pickup,6.0,3.6,450,16.4805,1900,24,17,20
Jeep,Cherokee 4WD,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.2,388,14.330869565217393,1650,27,20,23
Jeep,Cherokee 4WD Active Drive II,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.2,414,14.98227272727273,1700,26,19,22
Jeep,Cherokee Trailhawk 4WD,2016,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.2,408,14.98227272727273,1700,26,19,22
Volkswagen,Tiguan 4motion,2016,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,395,14.98227272727273,2150,26,20,22
Chevrolet,Tahoe C1500 2WD,2016,Automatic,2WD,2011-2020,Gas,SUV,8.0,5.3,481,18.311666666666667,2100,23,16,18
Chevrolet,Suburban C1500 2WD,2016,Automatic,2WD,2011-2020,Gas,SUV,8.0,5.3,489,18.311666666666667,2100,23,16,18
Chevrolet,Tahoe C1500 2WD,2016,Automatic,2WD,2011-2020,Gas,SUV,8.0,5.3,480,17.347894736842107,1950,23,16,19
Chevrolet,Suburban C1500 2WD,2016,Automatic,2WD,2011-2020,Gas,SUV,8.0,5.3,480,17.347894736842107,1950,23,16,19
